Age,Income,Credit Score,Loan Amount,Loan Term,Interest Rate,Employment Length,Home Ownership,Marital Status,Dependents,Loan Default
43,98436.98921969539,580,28374.70356069578,22,18.61609545902258,18,0,1,3,0
48,94783.89734939262,638,13327.585039612351,38,15.423463240169825,15,1,1,2,0
52,73705.85151414547,621,26033.99788283552,37,11.023964867351076,24,1,1,4,1
47,107081.0420476232,646,22384.112476438222,36,12.604733174060986,15,1,2,2,0
47,116619.178209035,653,22668.908404337224,47,8.59517742391943,11,1,2,2,0
47,94298.35795617243,592,32457.374944643896,29,17.93963258987146,15,1,1,3,0
49,107454.3032537739,711,28594.248334028445,32,14.809830059818808,15,1,2,4,0
48,72376.1062719749,792,31134.330722184863,30,13.525625741651881,22,1,2,3,0
45,77932.23201886914,587,30610.164652945594,44,9.514307775184811,10,1,1,2,1
53,108634.8254176322,722,32716.897357967428,33,8.936169806163651,14,1,1,2,0
49,105015.3305833692,551,28287.11677698241,32,10.675755429222093,14,1,2,3,0
45,80470.35766796875,774,11559.263363394397,36,18.237933848848584,17,1,1,2,0
42,62699.499174178985,745,31471.700750998367,29,9.185490306003786,25,1,2,4,1
47,85666.68590010714,596,28201.469633408375,42,9.931529402732778,16,1,1,3,1
46,95673.84897773569,680,15571.997812573303,48,18.52581117368149,19,1,1,2,0
68,73682.6235350983,585,29240.879915749632,26,15.429993423284312,19,1,2,3,0
52,82398.27591498707,663,24907.733700159904,46,12.429782794920063,8,1,1,2,1
41,75378.23151916989,597,19711.71779398463,32,15.810015439744753,18,1,1,3,0
44,72317.4093094657,674,30427.73745280225,27,13.993125103667985,17,1,1,2,0
47,72732.81467421411,424,30560.180240013837,33,17.361445611604353,25,1,1,3,1
47,92360.10234025445,702,22896.866210083328,29,11.434848121204734,24,1,2,3,0
49,46910.98774155561,830,34261.959035502885,30,15.950377097549362,17,1,1,3,1
58,85433.94748551722,513,18180.948679913163,45,13.477381834706522,13,1,1,3,1
48,78725.33360046515,552,31738.854211877653,31,20.609201432947156,14,1,1,3,0
45,59556.33504948679,680,36259.82589286394,32,10.288753901736655,13,1,2,2,1
54,74243.56072536556,511,21785.499373944363,30,15.876709880273195,27,1,1,3,1
41,126199.34255032046,626,26761.38967586463,38,8.477226379932613,14,1,2,4,0
42,81285.3354373909,775,35529.299313937234,43,10.100164022712551,15,1,1,2,1
48,106539.39062620648,494,25205.8887931003,36,13.871233527953148,20,1,2,3,0
50,66283.70631663018,432,17226.273782580807,27,18.694475169150472,23,1,2,4,1
44,86692.57911533739,684,18032.328430067748,38,17.464248592677144,19,1,1,3,0
44,104769.39881968613,730,31708.940262164833,26,15.93759268926916,14,1,2,3,0
39,63653.98762980953,559,15565.648888351812,39,16.099276726620687,32,2,1,3,1
55,57572.48881605161,761,28540.046519093015,26,17.242782189008235,23,1,2,3,0
52,68260.50455823645,533,9151.938093016608,37,20.54374245753163,20,1,2,4,1
32,87005.37599034936,784,20039.397946592075,34,17.8561748267524,22,1,1,2,0
57,73740.87959836781,646,20423.37037126841,20,10.657768964090739,34,1,2,3,0
56,83119.8417733034,692,29746.110158246156,34,12.759139912501869,16,1,2,2,0
41,112570.33177459531,707,28701.14426889293,32,18.9915553672142,20,1,1,3,0
41,68019.76524845228,612,27801.388120572115,30,12.379238297832575,32,1,2,4,1
40,78944.17770782023,637,28217.644332530133,26,13.897949422051477,20,1,2,4,0
58,84149.52425790855,587,17116.861712422837,38,15.605091290197228,21,1,1,3,1
53,59198.35790219218,608,19921.35612036229,35,14.672875481229115,20,0,0,4,1
57,84591.52280991059,613,18559.882560598304,34,12.704720050996565,24,1,1,2,1
50,51199.7464317591,758,30554.920832925203,32,12.143158457157364,24,1,2,1,1
41,91616.59217090993,564,22488.880891574172,29,8.793211777915944,25,1,2,4,0
59,62844.58865470508,579,17170.066573515163,36,15.166590900179898,20,1,1,3,1
39,72505.70470809926,529,19690.09277495123,36,14.882800003490317,40,1,2,4,1
53,89509.69927885236,406,21665.81754129915,38,16.114234156718894,25,1,1,4,1
44,96092.93206337288,645,25217.108033804365,39,9.38907015995699,14,1,1,1,0
36,73714.86079449972,601,34172.55891024527,41,3.8202397901811866,20,1,2,2,1
41,51621.033996145525,548,8088.192426563665,43,12.464356214221446,15,1,1,3,0
60,82593.218947464,682,26297.904194300438,26,17.00006486269598,18,1,2,2,0
34,107202.16168306669,630,26597.731814279832,41,13.650043688276543,24,1,1,3,0
46,57396.90052554696,717,17723.69084878857,43,10.95577246428763,21,1,1,4,1
58,106567.40425961216,547,26770.493886037464,35,10.37906498038329,17,1,2,4,0
53,86466.46918246224,713,27535.630985447628,27,11.051125857505237,26,1,2,4,0
46,122424.65905605945,463,22240.386306683195,34,3.629179187040817,20,1,1,3,0
44,94976.1342356959,632,21789.24511716375,41,15.82245407403114,18,1,1,3,0
52,69429.17265487909,698,28506.81926433518,32,19.291535223542958,21,0,1,4,1
50,77827.54028566528,678,23574.37781464927,35,11.700847615053876,18,0,1,2,1
42,57712.73930398602,630,18016.82780890988,36,16.764649110814283,13,1,1,3,0
46,81226.18163817766,780,30503.296856296743,24,13.589816625065803,22,1,1,3,0
51,88320.61070372516,555,22314.862669346174,26,16.15055601712237,16,1,2,3,1
58,77871.26094721783,675,31253.0991182757,31,12.298855783284132,20,1,1,3,1
30,98698.85682639014,471,22010.866970260147,43,16.55240325482764,27,1,1,3,1
45,72669.33584222358,538,18443.40373419838,32,16.716013986915826,27,1,2,4,1
42,78703.70614666498,608,20124.121199156823,33,14.827703891648538,15,0,1,3,0
49,85518.58560426619,604,30495.671990259685,42,13.62469664816558,27,1,2,3,1
34,87639.89678168007,612,30628.754396995748,25,15.726177206718113,16,1,1,3,0
61,78356.81656337623,647,30111.20629892421,24,16.364183977844785,21,1,2,4,0
53,83234.1828833546,603,28061.944731443655,33,14.998920364125697,6,1,1,3,1
35,81193.82532555526,680,7107.645826238183,34,11.352046259088056,23,1,1,2,0
51,92843.76499879637,586,17858.653712419116,40,16.5347823913595,28,1,1,3,1
48,60538.83707064929,555,24383.573301396093,24,7.802167444250733,27,1,0,1,0
47,108125.9593541303,712,22325.336608674417,32,17.81298347209408,16,1,1,2,0
46,72741.31457435436,608,15922.887469391795,38,16.866208071242035,15,1,1,3,0
46,64928.83102753051,749,33323.554021591786,24,11.803632048341584,23,1,1,2,1
46,104488.46445549148,647,23513.332196095715,26,12.239004070999878,20,1,1,2,0
59,79649.03092208126,643,19697.758456117885,33,17.918698800566503,15,0,1,3,1
34,57415.97321281572,621,17682.700363852353,33,15.009043494039792,15,1,1,3,0
60,86871.01242425673,491,15815.981001030257,38,15.429572786955763,22,1,1,4,1
47,113947.82743405858,442,25427.23054582271,40,17.455155635410193,32,1,1,3,1
49,70311.58462782895,584,18449.894143450605,37,16.83864834449777,16,1,1,3,1
48,60464.719213746204,681,24325.784445230795,25,12.654161719329794,28,1,1,2,0
50,113753.52908170219,537,26508.570215867774,33,17.907508602331376,16,1,2,3,0
41,89284.62875549555,413,12512.704119959591,44,21.705815708307338,28,1,1,4,1
52,66965.91062637247,563,33462.608978164906,31,15.411390421856142,20,1,1,3,1
51,94824.6290111854,568,33515.06606587665,38,12.816011914758967,27,0,1,3,1
49,81849.21737469015,605,28486.43021366988,17,15.288624887092569,23,2,2,4,0
44,91324.84845478063,584,26634.429716441588,34,15.065354800922401,15,1,1,3,0
46,79780.42433410825,658,31326.54744695903,41,9.321552824186927,11,1,1,2,1
35,117268.68090761887,641,25290.836038162604,31,10.762166374820136,18,1,2,3,0
62,75938.64911381796,527,15972.11347754798,27,17.585643387952537,26,1,1,3,1
51,57663.65718835192,573,20352.24396594481,25,18.884231238402048,8,0,1,3,0
51,85439.23511754494,577,15382.957324617955,40,8.438422962301138,24,0,2,2,1
57,61165.03454420689,586,27783.518372003353,25,12.679861541574336,24,1,1,2,1
46,90810.41725471061,624,29827.555767188354,17,13.268196152624547,24,2,1,4,0
43,83689.51647840855,732,19032.44211433539,41,19.686312527151454,20,1,1,2,0
48,41612.91168470363,652,30100.876944057803,33,12.096682808004415,28,1,2,3,1
47,80279.84275830846,617,27720.240032799204,23,13.50085157326344,21,1,1,3,0
55,71495.72624729882,473,25519.054834797458,38,14.837678428968877,28,1,1,4,1
58,65247.95964506254,576,22417.67655250074,25,13.392263188984293,25,1,1,2,0
48,88348.83596369936,648,27485.431000730317,30,9.715765089274363,20,1,1,2,0
46,60227.78976380844,699,27496.081407614052,42,8.520635877920757,9,1,1,2,1
61,114283.44261216864,398,11106.913784493347,44,12.47905609703682,36,0,1,2,1
60,55109.793438392735,572,10263.523782541808,34,17.84151044540259,13,1,2,4,1
44,100284.151113116,623,19479.466309531952,36,17.277382198086386,23,0,2,3,0
48,92497.86510509306,533,17556.816283024844,28,15.696317211037318,12,0,1,3,0
38,96207.38401367833,598,19223.50067871011,41,14.529981441957435,24,1,1,2,0
40,95873.59641276112,739,28802.18213781043,33,11.37673834471822,17,1,1,4,0
52,81491.48194730646,422,30759.431609971514,31,18.311442555122497,20,1,1,3,1
37,91984.41102866965,758,14479.817794150626,34,15.630020442739188,20,0,0,2,0
63,65769.98067884866,659,28401.911283331625,22,16.251051433142578,24,1,2,3,0
50,84466.85250881434,638,21508.06536347623,42,11.286754073853764,15,1,1,4,1
47,114452.15756499485,474,23041.339789797395,40,16.62807536472213,29,1,1,3,1
62,45478.368579256785,598,14569.37925229047,34,13.212326221050564,25,1,1,4,1
49,87179.75008322333,564,23138.8730155204,40,12.662951501300899,26,1,1,3,1
50,20000.0,663,25362.41444248048,28,12.633633854689105,24,1,2,3,1
55,81260.83490257937,622,22027.24801768628,35,16.047568306757086,17,1,1,3,1
52,89400.98649759784,622,31929.90173873876,27,10.933723181612779,16,1,1,3,0
47,87015.88793490003,595,21501.04213850313,36,17.172601153188197,17,1,1,3,1
54,70189.3532195932,469,26732.35887183102,30,16.896423552262178,24,1,1,3,1
43,102912.00144849188,300,20907.577494777343,37,22.434385679863848,28,2,1,3,1
37,85861.12938538972,731,13897.848190160452,34,14.235797338490592,20,1,1,3,0
51,66065.94899094007,574,20128.87917631905,39,14.772131130551339,21,1,1,4,1
47,67673.31835102761,713,38693.71234129162,35,13.84237738167821,13,1,1,3,1
47,83188.14747274658,482,25170.39262555946,28,11.659550598308442,20,1,2,4,0
57,59948.91839553268,623,29376.72588168307,44,20.028271820050673,8,1,1,4,1
58,64675.51778246134,586,26291.128398078134,14,18.15254495436552,25,1,2,2,0
27,115173.97785958325,659,18519.490077498267,40,10.635957633047967,26,1,1,2,0
61,84432.89889709186,682,28075.16385082472,23,13.361948879882295,24,1,2,3,0
53,55019.749196308374,562,11137.573366188708,35,15.693194876785794,19,1,2,4,1
40,79146.26568008808,672,15699.820884935025,41,13.465595057041218,19,1,1,2,0
61,64881.7792526547,452,11913.530616253664,35,11.936816227297752,28,1,1,2,1
39,75035.24130955977,797,32074.777728816905,38,6.259205625615975,22,1,2,1,1
34,64647.465591235785,638,20884.999739774208,28,12.740188051117807,17,1,1,3,0
40,111529.9142879063,733,20258.851018870686,38,15.687831234815846,19,1,1,2,0
41,62015.64582417847,673,7212.242319587051,40,12.898080842194974,20,1,1,3,0
47,47658.3153792114,817,35732.16629301271,20,13.495055207465343,26,1,1,3,1
39,66160.10559295186,698,29288.058166843486,39,6.369617592247321,20,1,1,2,1
41,81088.0025891572,420,25072.017478819474,32,19.00110600517005,22,1,1,3,1
43,86451.47503057725,672,31687.030381790202,37,10.834368160308923,22,1,1,2,1
46,78365.67179256231,666,30768.794465900854,31,10.068067459047597,12,1,2,2,1
62,33604.89079190421,587,13691.24083206588,33,15.11970057623792,14,1,1,4,1
49,80060.24159259714,576,26075.93909334805,32,11.880311316382071,15,1,1,1,0
64,68689.75345932045,501,26531.88516874057,21,13.955280341641492,23,1,2,2,0
58,109806.94208841215,741,26218.27233966294,37,14.142652892472366,14,1,2,3,0
42,93805.81749306883,663,18725.349336317533,39,14.139365668753523,17,1,1,2,0
41,54164.433820327446,810,41437.20519695406,36,16.043571274753795,9,1,1,4,1
45,74463.77684257952,551,22459.984708842403,37,15.128627154074955,20,1,1,4,0
46,48851.28670803347,547,14734.316328298033,40,14.376324166417307,15,1,1,3,0
43,70665.3227419355,689,34310.70827854141,43,8.760826816787713,2,1,1,2,1
54,58148.50750811539,661,32488.10366136078,20,14.88055343092326,24,1,1,4,0
47,59751.93197658872,691,28470.53696898977,27,11.844006851516554,14,0,1,2,1
30,65423.35511376876,761,14454.15163909701,33,16.7413465018617,17,1,0,2,0
50,70754.10231060757,549,19241.832744943782,35,17.215145338613205,23,1,1,3,1
56,100365.84132963118,564,22736.841938569454,48,15.12822770131143,21,1,1,4,1
48,96640.51974819748,694,27403.695989501703,34,10.445266222517656,19,1,2,3,0
39,88299.13722912197,689,20990.6634123129,34,17.71397949061208,21,1,1,3,0
50,104471.31210170234,569,23500.67580411345,38,7.309984132589132,16,1,1,1,1
52,65794.96900604088,600,16212.140669358885,36,19.78500668910261,14,0,1,3,0
46,68456.72075360728,511,20162.403892222195,33,17.271625703566563,24,2,2,4,1
42,77245.20836225137,601,26056.475223209287,34,15.22277509985581,33,1,1,3,1
53,88848.67994521261,583,19619.119526764916,32,16.82236414983855,15,1,2,3,0
50,65390.054140796485,547,14067.480560194579,39,17.270406549102532,18,1,1,3,1
46,72216.60998330926,600,26772.80889932519,33,11.448716820339861,26,1,1,4,1
54,98205.06134050732,453,33040.73671840314,40,20.1203762858596,18,1,2,3,0
43,98094.14767502435,621,29066.275575892356,39,9.345096986568954,11,1,1,3,1
52,105903.18619357506,629,24729.15174851717,31,17.975807893938267,13,1,2,3,0
32,66617.23948318107,801,12018.99348519406,26,16.926682148174343,17,1,0,2,0
50,74114.63690046483,680,32775.12846543637,40,13.406952663176659,10,1,1,3,1
41,63096.22554082188,719,37512.34510219268,32,9.421181531779784,13,1,2,2,1
61,71818.5872293931,626,23952.059563388306,18,16.74299065824937,25,1,2,3,0
50,87127.93733144179,506,26893.58960494676,33,15.715962370946885,14,1,1,4,0
53,66694.82829134389,557,7348.378629883176,44,17.345553755999543,26,1,2,4,1
50,84933.65517933131,718,29175.002573393118,31,13.944744938955344,18,1,2,3,0
52,82357.47695005272,666,18678.41309119796,44,19.274533205695192,20,1,1,2,0
51,53124.22342488119,692,28861.300719288447,31,13.77525240035527,16,1,2,3,1
59,73211.01194579806,679,22075.729905555134,33,16.240664469178885,16,1,1,2,1
55,69149.16118197469,518,22884.64401429629,33,13.816298247230634,21,1,1,3,1
52,61634.33767614785,627,19404.42577541665,34,12.01426633064566,27,1,2,3,1
43,88039.89599654566,668,11825.171789031288,34,16.256917506080036,17,0,1,2,0
48,89383.63948026362,704,28317.99345663958,24,8.088491342834239,27,1,1,3,0
39,68545.9933654794,462,27061.692671020315,34,15.482403234782046,24,1,1,4,1
59,78515.75774114726,500,20712.75188749143,40,17.00700247790171,21,1,2,4,1
54,83568.07133087945,550,17381.691095208156,31,10.317203733199184,19,0,2,1,1
52,69808.64254619021,574,29816.538357422705,27,15.334473604066314,27,1,1,3,1
50,85862.84633929661,643,19303.382431169226,37,16.48861930605795,25,0,1,4,1
53,85583.8736685429,638,13674.45893596032,46,10.032340157541796,32,1,1,4,1
33,70341.75474932507,793,8823.656917328073,37,14.75209632789063,19,1,0,1,0
46,98308.43065169695,617,15932.641203831734,34,13.789609182852184,22,0,1,3,0
46,73841.8876428362,568,18775.872091198482,36,13.823370300180251,33,1,1,4,1
47,82835.93034138923,641,16492.266378201723,39,17.81223461821807,19,1,1,3,0
54,46094.896443239755,587,14395.195049017631,32,16.425794777045816,25,1,2,4,1
44,90535.47455903323,603,19537.223804975893,41,14.590476224946409,20,1,1,2,0
43,97838.2291362214,714,17740.228780453053,35,17.610475777920918,19,1,1,2,0
53,103476.68928929829,570,25374.86405204366,32,8.556302956444876,18,1,1,2,0
49,104327.35243939454,598,25068.763076344432,29,13.084470821823661,17,1,2,2,0
59,37246.6038496842,546,20135.909915267155,32,14.176116501138418,19,1,1,4,1
37,101869.39523775154,614,30660.36835300542,38,15.85579501139232,21,1,1,2,0
57,38059.25967512617,611,18055.846234476085,28,15.13184454612452,23,1,1,2,1
40,60901.81505927449,667,42207.12165884946,38,8.660545718660746,13,2,1,3,1
40,113532.00693867577,630,16083.724879631962,42,11.901351348874593,26,0,1,3,0
44,100104.0824403604,732,26901.977261947413,27,12.078991516022615,22,1,2,3,0
62,55617.1830937748,567,25867.27792921314,24,15.02315957404858,22,1,1,2,0
42,76173.00069689032,652,19976.867220386317,43,13.915828540434036,32,1,1,4,1
49,71969.6402856822,638,27325.538577951284,26,22.36372100080157,10,1,1,3,0
57,72247.81651176781,535,19565.14258483715,42,13.526515301018177,22,1,1,3,1
54,71037.00250156026,572,22891.191944542865,31,18.667461362138226,14,0,1,4,0
48,95940.98175401521,662,29785.541560807535,43,16.984536318278657,18,1,1,4,1
47,79834.64178140048,609,27252.690505843588,48,10.334921564505027,20,1,2,3,1
53,67679.46118889231,716,11965.825200900084,38,13.91159249430992,15,1,2,4,1
35,95556.2868894905,710,25930.615553181447,33,13.55361055962716,15,1,1,2,0
46,114326.9441258652,685,13797.946443804794,46,16.367330912783792,21,1,1,2,0
52,76083.22871194566,560,19297.72200066202,29,12.546102797193054,25,1,2,2,0
43,83369.0534572253,689,14725.22335911441,44,15.32802238727672,19,1,1,2,0
38,91813.44416543757,687,26578.376644291533,31,19.342435636855306,20,1,1,3,0
43,90963.09427756738,687,19582.434127419026,34,16.494588441718562,19,1,1,2,0
63,86120.19247807504,509,29787.722553330852,25,10.494910660973193,21,1,2,4,0
40,94840.36630137368,690,14620.02869479801,29,14.278522500991256,21,1,1,2,0
48,74009.39610459658,584,21746.967030251064,48,8.716050847411974,20,1,1,3,1
49,94014.84202409796,598,20625.826375074685,43,10.346222946516193,31,0,1,3,1
42,109433.82466987362,665,31890.264092801935,34,11.984318935102863,11,1,2,3,0
40,101877.03189969962,524,22757.930851832094,40,13.65336846173253,22,1,2,3,0
39,92278.38395344744,604,36224.97578728711,39,6.475321977921868,11,1,1,2,1
39,110807.83921190292,700,13169.27633265351,43,13.83198242624,22,1,1,2,0
58,73072.8879113554,620,32320.65440705521,12,20.59022236074054,19,2,2,3,0
46,76934.23283703318,437,16486.507225527374,39,16.003200526807934,31,2,1,4,1
64,58404.13871565837,635,18896.393557068703,36,13.810064464005222,17,1,1,3,1
49,105753.40284821183,694,28963.314946365477,34,13.76844042595488,11,1,2,2,0
55,72473.62181263295,601,25019.053656637945,33,17.840277998862508,34,1,1,3,1
46,56526.265819962784,643,33336.54558537247,38,13.711849617470122,17,1,1,4,1
47,105961.92740260546,493,24234.075737065603,42,16.04583087744686,30,1,1,3,1
49,68943.00758124221,501,14755.601858506083,38,14.981898777106661,29,1,1,4,1
45,87208.28889601394,656,26924.937028341275,39,8.962442628476584,25,1,1,2,1
62,93430.82459583196,602,19974.105310235853,38,22.84551644591274,17,1,2,4,0
43,129288.32573271926,756,23909.998626847868,27,19.498291365006388,23,1,1,2,0
38,92872.41395233301,707,31721.934769360825,20,17.604927822812357,18,2,2,4,0
47,98865.99534198415,574,21019.0500615141,40,14.301438112256976,25,1,2,3,0
39,107905.70998599504,666,28157.485515666223,16,20.424016042122016,21,1,2,3,0
48,73186.24241483521,556,25717.130941041807,31,9.925371345008486,22,1,1,2,0
44,86821.43392047478,612,25587.831920517674,37,15.316098051021575,11,1,2,3,0
59,84610.66895544749,469,19572.046359797143,37,15.682527569641131,21,1,1,4,1
62,67109.11143324629,610,26239.35628634575,39,13.581977162310462,14,1,2,2,0
52,74393.37800800714,703,22516.96737033108,38,15.294427920243056,23,0,1,3,1
56,96937.7259635573,516,13178.981713038198,44,18.954786748093152,27,1,1,3,1
44,51455.25239349426,752,29776.836834594942,40,12.296673025719723,12,1,2,3,1
48,102150.24484978039,523,25983.23849563631,39,15.863434588229223,20,0,2,3,0
47,86377.88040608658,681,30511.890091504152,42,15.124537197303978,12,1,1,4,1
41,56589.15792178577,674,41985.895218557685,40,11.112927629544565,20,1,1,3,1
51,119687.22128508035,526,25909.037259364013,34,8.282867890836975,17,1,2,3,0
53,72319.23665807537,518,33682.739502534365,34,11.88404817599668,27,1,2,2,1
53,89517.89094674267,572,25695.72297110417,37,11.874303222679035,10,1,1,2,1
52,74494.33068222075,564,23225.696033277123,37,12.102589795129612,24,1,1,3,1
39,83338.02899094108,613,19663.047334715106,37,13.059413945772919,23,1,1,4,0
39,80905.42805857863,491,30682.001379281395,35,10.481878043643011,19,1,1,4,0
58,110394.56648732231,543,26311.327051692326,34,7.422922697413496,19,1,2,4,0
41,59143.680573320395,756,26619.325980989375,35,14.710051470071095,21,1,2,4,1
45,104560.87698013286,688,30785.44520079077,33,14.480802194978244,10,1,2,3,0
52,60476.532571107375,469,21251.3035188806,32,15.896049266106237,23,1,1,4,1
42,62617.850396097034,532,17734.758671214287,32,17.069531108876504,25,2,2,4,1
43,62384.10520905851,488,19850.723951794764,31,18.765378946563363,23,1,1,3,1
39,127251.22226833296,627,27447.60817912708,38,16.080064987645976,26,1,2,3,0
54,82283.53480575568,387,22197.28422482664,39,13.35735381457798,23,1,1,4,1
49,87040.897698721,404,11826.395193796334,38,19.01787810592042,22,1,1,3,1
46,71760.95463413632,666,25228.521683814837,25,10.332032154350573,26,1,1,2,1
47,109711.0755109582,637,20253.490371050004,37,17.989107213399976,17,1,1,2,0
53,44829.54127279544,640,22424.66129155343,31,14.346255952821862,24,1,1,3,1
64,95622.03429283644,565,24985.657603935128,32,13.991229267309187,16,1,2,3,0
45,84301.67217390929,603,27574.302923818334,41,15.975935370306093,18,1,1,4,0
55,68630.04103521726,585,31241.726573302494,21,10.862482549462953,22,1,1,2,0
50,57047.98999188147,689,22973.86305928397,41,11.523062515781263,21,1,2,3,1
37,106124.3227695716,684,11209.08635133217,47,13.910123667482083,28,0,1,3,0
45,150000.0,772,23732.988909528394,44,17.620122506551333,30,1,1,3,0
56,62004.66013444326,608,27018.18382218925,18,14.647051799754209,25,1,1,2,0
55,56432.79872806092,681,31441.73506596031,16,16.307511236099188,23,2,1,2,0
46,96140.5936369915,475,35965.14302134805,34,13.451082022904037,23,1,0,3,1
56,77483.1677954619,596,12913.938338099068,44,15.907691256173232,32,2,1,4,1
39,77526.31803107321,829,36820.214274167825,41,10.085781977230944,20,1,2,3,1
50,99371.54585832557,636,19741.37190867565,44,12.29611965171055,27,0,1,4,1
37,83027.33028914407,727,13423.033948246217,31,19.017269375885682,22,1,2,2,0
54,91547.97193863145,581,24315.329318522483,29,9.067918669660287,22,1,1,2,0
54,77599.04761132877,720,26271.57331025742,12,16.034972087688843,29,1,1,3,0
56,83912.15999725717,417,8078.700957511743,43,20.233220795204744,25,2,2,5,1
41,100324.90486886079,614,24635.983499999897,30,10.154020194140026,17,1,1,0,0
50,92466.75217800155,585,18124.06770956888,39,14.133523510686942,14,0,1,3,0
42,82823.54605637345,592,29269.711841038396,18,8.154869800510792,27,1,1,3,0
57,77306.04920943116,457,17085.023360126143,39,18.11412339751348,23,1,1,4,1
30,87724.60061093606,693,19275.173856648038,31,14.057951490703589,21,1,1,3,0
48,57441.084859399656,645,19357.30215691939,34,13.18767560605755,24,1,2,4,1
52,82885.53194830344,417,23932.60559125282,43,9.915721376027268,25,1,1,3,1
45,117720.04302033798,615,25876.36439838658,28,11.385268332061978,16,1,2,2,0
55,66288.52009979752,598,13671.01229607268,44,15.542813231624129,20,1,1,4,1
58,82203.94792198032,587,25051.55528411418,21,12.958520852345869,25,1,2,3,0
48,90933.15111810036,710,26162.908912522224,34,13.49337121621503,17,1,2,3,0
55,60721.08490974065,691,23296.866000243634,28,18.637739007328502,20,1,2,2,0
53,79289.82312690915,358,19673.316848866536,36,19.967726717414372,26,1,1,4,1
42,61073.30151692557,667,23193.89299574696,31,12.808901486085317,27,1,1,3,1
59,69365.04946721916,615,27756.788504458294,28,20.19576955212809,15,1,1,3,1
37,67986.9512969571,483,24039.329032114692,34,17.34691083695427,24,1,1,3,1
35,94522.73038526147,627,23962.474471260906,23,18.510314554247202,19,1,2,2,0
49,94953.90309169909,581,30025.518078334375,39,6.366116730989198,15,1,1,3,0
44,78794.0434607804,703,25741.139395112208,21,21.798982782914905,13,1,1,3,0
50,83333.70302961249,617,22108.124608821206,38,13.454475697122867,23,1,1,4,1
48,74874.8105655569,627,28613.96880455314,23,10.157016252035573,26,1,1,4,0
54,104867.48548047125,596,18501.806407586544,36,18.112410726701874,18,1,2,3,0
63,72053.83976594782,634,28530.015725701054,16,17.073089588560208,26,2,2,4,0
48,104670.44201216967,694,19798.02685034354,37,16.56398608745809,17,1,1,3,0
54,90090.19011726373,483,23588.29020061431,31,7.096011505769821,21,1,1,3,1
39,82030.84380599737,708,26239.805281199497,37,20.267219416022147,17,1,1,2,0
52,66329.00425932546,714,26601.565263841847,34,15.132224360961148,31,1,1,3,1
47,53166.25039600444,456,17009.447630253053,30,20.216724502021744,20,1,1,3,1
53,82548.81779744229,604,29194.311197865256,37,13.839597873555704,11,1,2,1,1
51,86034.05782669886,603,29034.892507387234,22,16.180618205613953,18,2,2,3,0
43,95653.11886314405,688,28097.468722221973,39,10.316086982993637,18,1,1,2,1
46,66924.44860111727,613,24208.406827968494,38,11.697718357404844,25,1,1,4,1
46,79873.40720663317,652,26310.141929005327,42,11.141633366033926,18,1,2,3,1
61,64333.527172126844,652,31123.36669367109,18,15.928768576996942,24,1,2,3,0
63,51205.341656675875,525,24311.760028585035,17,15.773017782842121,30,1,2,4,0
48,75178.37777609756,604,32412.817458031102,31,9.21023091007996,17,1,1,1,1
41,112424.51175760738,834,31722.258082106033,39,13.55470734753165,10,1,2,3,0
50,85415.71170876571,527,19519.217167106424,41,15.759880718678241,27,1,1,4,1
56,108513.50155076143,503,24422.524750582696,32,15.072889752387571,20,1,1,2,1
53,66909.84578463071,649,28296.550951167123,24,14.184376813680506,21,1,1,2,0
45,64563.442324780735,793,28123.322775617096,28,9.594606940396448,24,1,2,2,1
53,73949.45608973132,452,22684.423597168123,38,16.130713686773085,24,1,0,3,1
37,96223.32675599091,716,27163.15417447462,34,17.23511304029517,16,1,1,2,0
48,103547.1926777054,713,36319.17313694602,29,15.733332662662814,8,2,2,3,0
39,83311.25766784318,617,18442.177336129,41,14.584536355986648,22,1,1,2,0
50,50793.395939679984,580,18111.80097402611,31,13.875505552362295,27,1,2,4,1
46,59067.22578970216,647,30352.175103592625,33,8.238660763327713,19,1,1,1,1
53,98617.49661799819,478,22794.696716103925,45,12.169803288683845,15,1,1,2,1
42,66328.46282287267,611,10408.541113001942,38,12.42920183271726,21,1,1,2,0
52,87214.81280792308,548,19344.806108782494,31,18.07585368895627,18,1,2,3,0
42,123714.7760113621,645,29891.7085293865,37,12.038524272465454,10,1,2,4,0
49,78730.5818931217,554,23024.02379431358,40,14.053635354227376,28,1,1,4,1
61,75097.98175728029,686,18239.328399901053,31,18.697028355163905,21,0,1,3,1
52,49082.13799196259,742,38008.22511671453,22,19.306997394848537,3,1,0,4,1
45,121892.20535909699,702,29984.850724714677,26,14.421345886805328,17,1,3,5,0
50,70107.34353939074,601,19776.120782317306,36,9.947293368922214,34,1,1,2,1
60,61344.082571964806,545,22615.6464200728,39,13.064973825477916,20,0,0,3,1
50,76278.82287627117,653,22043.640355659794,31,14.256932226269923,23,1,2,2,0
48,76367.17757944521,441,19681.59852199688,45,11.571191209576515,19,1,2,4,0
48,77436.61043811681,498,19194.53841872928,40,17.0050950158372,28,1,1,4,1
46,64852.778939365286,614,29676.809827755027,36,9.274783108035233,31,1,1,3,1
43,55430.11717895304,775,32697.71054039085,34,9.773332164979209,16,1,1,3,1
50,97794.02571269897,617,19639.118588566864,28,18.38877518262884,21,1,2,3,0
